Price,Gold_Close,Gold_High,Gold_Low,Gold_Open,Gold_Volume,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,DJI_Close,DJI_High,DJI_Low,DJI_Open,DJI_Volume,Oil_USO_Close,Oil_USO_High,Oil_USO_Low,Oil_USO_Open,Oil_USO_Volume,USD_Index_Close,USD_Index_High,USD_Index_Low,USD_Index_Open,USD_Index_Volume,GDX_Close,GDX_High,GDX_Low,GDX_Open,GDX_Volume,Platinum_Close,Platinum_High,Platinum_Low,Platinum_Open,Platinum_Volume,Palladium_Close,Palladium_High,Palladium_Low,Palladium_Open,Palladium_Volume,EUR_USD_Close,EUR_USD_High,EUR_USD_Low,EUR_USD_Open,EUR_USD_Volume,CHF_USD_Close,CHF_USD_High,CHF_USD_Low,CHF_USD_Open,CHF_USD_Volume
2023-10-03,1824.5999755859375,1830.9000244140625,1816.800048828125,1825.0,310.0,4229.4501953125,4281.14990234375,4216.4501953125,4269.75,3953830000.0,33002.37890625,33398.5390625,32916.19921875,33318.83984375,293450000.0,79.93000030517578,80.37000274658203,79.25,79.80999755859375,2899300.0,26.972728729248047,27.04467992154389,26.909771650420655,26.981722842716497,2486400.0,25.351215362548828,25.555426349596413,24.971968771295394,25.19562692230329,25713100.0,868.2999877929688,877.2999877929688,864.0,874.7999877929688,52.0,1193.4000244140625,1193.4000244140625,1193.4000244140625,1193.4000244140625,0.0,1.0480751991271973,1.049428105354309,1.0449867248535156,1.0480751991271973,0.0,0.917900025844574,0.924310028553009,0.9180899858474731,0.917900025844574,0.0
2023-10-04,1818.5,1828.199951171875,1816.4000244140625,1821.800048828125,357.0,4263.75,4268.5,4220.47998046875,4233.830078125,3777600000.0,33129.55078125,33156.44921875,32873.23046875,33034.1796875,287030000.0,75.58999633789062,77.97000122070312,75.22000122070312,77.97000122070312,7853800.0,26.891782760620117,26.96373395114241,26.873794534126617,26.882788647373367,1114900.0,25.19562530517578,25.448456968037448,24.91362197086572,25.409558933092395,17971600.0,864.5,867.0,858.9000244140625,866.5999755859375,232.0,1172.699951171875,1172.699951171875,1172.699951171875,1172.699951171875,0.0,1.0472300052642822,1.0532413721084595,1.045369029045105,1.0472300052642822,0.0,0.9209700226783752,0.9231500029563904,0.9144300222396851,0.9209700226783752,0.0
2023-10-05,1816.5999755859375,1826.300048828125,1815.5999755859375,1826.300048828125,393.0,4258.18994140625,4267.1298828125,4225.91015625,4259.31005859375,3581470000.0,33119.5703125,33174.37890625,32941.55859375,33099.23046875,277250000.0,73.98999786376953,75.44999694824219,73.61000061035156,74.11000061035156,5599100.0,26.801843643188477,26.891783061209587,26.801843643188477,26.855808323272175,1368300.0,25.59432029724121,25.604044805752423,25.166451196549602,25.176175705060814,15613200.0,852.7999877929688,867.9000244140625,852.7999877929688,867.7999877929688,13.0,1145.800048828125,1145.800048828125,1145.800048828125,1145.800048828125,0.0,1.0507071018218994,1.0536853075027466,1.0500892400741577,1.0507071018218994,0.0,0.9166100025177002,0.9181600213050842,0.9132099747657776,0.9166100025177002,0.0
2023-10-06,1830.199951171875,1831.800048828125,1809.4000244140625,1819.0,390.0,4308.5,4324.10009765625,4219.5498046875,4234.7900390625,3902030000.0,33407.578125,33557.69140625,32846.94140625,33040.69921875,332990000.0,74.16000366210938,74.56999969482422,73.33999633789062,74.43000030517578,3896200.0,26.747880935668945,26.936753886873984,26.711906197385723,26.90077743313903,1492000.0,26.148605346679688,26.352816324075995,25.535976124011615,25.63321935825936,25572500.0,871.7000122070312,871.7000122070312,850.5,854.5,13.0,1164.199951171875,1164.199951171875,1164.199951171875,1164.199951171875,0.0,1.0546631813049316,1.0598160028457642,1.0483938455581665,1.0546631813049316,0.0,0.9125900268554688,0.9174699783325195,0.9072999954223633,0.9125900268554688,0.0
2023-10-09,1849.5,1861.5,1842.5,1842.5,232.0,4335.66015625,4341.72998046875,4283.7900390625,4289.02001953125,3174630000.0,33604.6484375,33631.80859375,33253.69140625,33259.83984375,228760000.0,77.12999725341797,77.4000015258789,76.2300033569336,76.76000213623047,6892100.0,26.738887786865234,26.82882720899553,26.738887786865234,26.81983309523732,1777700.0,26.780685424804688,26.8390306234119,26.508404740036998,26.60564797422263,23042900.0,879.2000122070312,880.7000122070312,876.4000244140625,876.4000244140625,2.0,1135.4000244140625,1135.4000244140625,1135.4000244140625,1135.4000244140625,0.0,1.056747317314148,1.0576413869857788,1.0521442890167236,1.056747317314148,0.0,0.9086999893188477,0.9121999740600586,0.9060999751091003,0.9086999893188477,0.0
2023-10-10,1861.0,1861.4000244140625,1852.800048828125,1857.0,236.0,4358.240234375,4385.4599609375,4339.64013671875,4339.75,3520240000.0,33739.30078125,33898.21875,33604.3203125,33683.41015625,255640000.0,76.70999908447266,77.19000244140625,76.19000244140625,77.19000244140625,4237600.0,26.675928115844727,26.738885190587425,26.65793989007492,26.72089696481762,2275900.0,27.04323959350586,27.10158664654466,26.72233822083411,26.907100179269484,18948800.0,880.5,880.5,880.5,880.5,5.0,1162.4000244140625,1162.4000244140625,1162.4000244140625,1162.4000244140625,0.0,1.0578875541687012,1.061954379081726,1.0555983781814575,1.0578875541687012,0.0,0.9048399925231934,0.9082800149917603,0.9031999707221985,0.9048399925231934,0.0
2023-10-11,1872.800048828125,1874.5999755859375,1869.0999755859375,1869.5,65.0,4376.9501953125,4378.64013671875,4345.33984375,4366.58984375,3601660000.0,33804.87109375,33882.55078125,33612.25,33822.19921875,256560000.0,75.66999816894531,76.4000015258789,74.76000213623047,76.19000244140625,6048300.0,26.675928115844727,26.747879303472327,26.630959266871837,26.65793989007492,1343600.0,27.53917694091797,27.55862595755598,27.17937940691632,27.441933712488222,22283500.0,881.5999755859375,881.5999755859375,881.5999755859375,881.5999755859375,19.0,1173.9000244140625,1173.9000244140625,1173.9000244140625,1173.9000244140625,0.0,1.0604791641235352,1.063354730606079,1.0592771768569946,1.0604791641235352,0.0,0.9045500159263611,0.9053000211715698,0.9003900289535522,0.9045500159263611,0.0
2023-10-12,1869.300048828125,1881.199951171875,1867.0,1874.699951171875,46.0,4349.60986328125,4385.85009765625,4325.43017578125,4380.93994140625,3713140000.0,33631.140625,33863.80078125,33455.6015625,33845.6484375,289160000.0,75.41999816894531,76.61000061035156,74.62000274658203,76.58000183105469,4244100.0,26.900775909423828,26.90977002234812,26.765867646462702,26.765867646462702,1691000.0,26.975170135498047,27.63642190462767,26.829306211074847,27.539178670092063,22359700.0,867.0,875.5,867.0,875.5,60.0,1139.300048828125,1139.300048828125,1139.300048828125,1139.300048828125,0.0,1.0624282360076904,1.0639089345932007,1.0545964241027832,1.0624282360076904,0.0,0.9009900093078613,0.9069600105285645,0.8987600207328796,0.9009900093078613,0.0
2023-10-13,1927.4000244140625,1930.0999755859375,1877.5,1877.5,43.0,4327.77978515625,4377.10009765625,4311.97021484375,4360.490234375,3566560000.0,33670.2890625,33957.71875,33551.578125,33733.33984375,306340000.0,78.98999786376953,79.18000030517578,77.16000366210938,77.70999908447266,6765100.0,26.918766021728516,26.963734874049745,26.891783681064727,26.900777794619323,942200.0,28.151809692382812,28.30739812542086,27.68504253850825,27.89897802500588,34493700.0,875.5,875.5,875.5,875.5,8.0,1148.699951171875,1148.699951171875,1148.699951171875,1148.699951171875,0.0,1.0536741018295288,1.0558546781539917,1.0496152639389038,1.0536741018295288,0.0,0.9078199863433838,0.9084100127220154,0.9014400243759155,0.9078199863433838,0.0
2023-10-16,1921.0999755859375,1921.0999755859375,1910.300048828125,1910.4000244140625,53.0,4373.6298828125,4383.330078125,4342.3701171875,4342.3701171875,3409960000.0,33984.5390625,34088.98046875,33832.421875,33832.421875,270060000.0,78.38999938964844,78.88999938964844,77.87000274658203,78.62999725341797,5156200.0,26.801843643188477,26.909771287904153,26.801843643188477,26.864802436619456,761500.0,28.200429916381836,28.385191873097938,27.85035502044825,28.064290503412284,16394500.0,890.4000244140625,890.4000244140625,890.4000244140625,890.4000244140625,0.0,1138.800048828125,1138.800048828125,1138.800048828125,1138.800048828125,0.0,1.0521553754806519,1.055464744567871,1.0516352653503418,1.0521553754806519,0.0,0.9024900197982788,0.90420001745224,0.900600016117096,0.9024900197982788,0.0
2023-10-17,1922.699951171875,1925.800048828125,1914.300048828125,1914.300048828125,103.0,4373.2001953125,4393.56982421875,4337.5400390625,4345.22998046875,3794850000.0,33997.6484375,34147.62890625,33854.69921875,33869.83984375,281010000.0,78.80000305175781,78.87999725341797,77.4000015258789,77.9800033569336,3914400.0,26.810836791992188,26.882787980730228,26.774862055348994,26.873793867706514,603400.0,28.715818405151367,28.754714586273554,28.03511761528897,28.18098154032793,17620000.0,896.9000244140625,896.9000244140625,896.9000244140625,896.9000244140625,0.0,1149.9000244140625,1149.9000244140625,1149.9000244140625,1149.9000244140625,0.0,1.0554312467575073,1.0595004558563232,1.0533411502838135,1.0554312467575073,0.0,0.9004700183868408,0.9031999707221985,0.8986999988555908,0.9004700183868408,0.0
2023-10-18,1955.300048828125,1957.9000244140625,1935.0,1935.0,67.0,4314.60009765625,4364.2001953125,4303.83984375,4357.35009765625,3686030000.0,33665.078125,33991.51171875,33598.640625,33960.25,285410000.0,79.83999633789062,80.36000061035156,79.31999969482422,79.72000122070312,4647300.0,26.909770965576172,26.936753305294822,26.855808001590564,26.87379451261797,799000.0,28.638023376464844,29.240928077473992,28.462985929474968,29.153409353979054,23181100.0,884.5999755859375,901.2999877929688,884.5999755859375,901.2999877929688,1.0,1126.5,1126.5,1126.5,1126.5,0.0,1.057305932044983,1.0595465898513794,1.0527091026306152,1.057305932044983,0.0,0.9001100063323975,0.9007999897003174,0.8954799771308899,0.9001100063323975,0.0
2023-10-19,1968.4000244140625,1977.699951171875,1945.699951171875,1950.0999755859375,1945.0,4278.0,4339.5400390625,4269.68994140625,4321.35986328125,3969730000.0,33414.171875,33852.390625,33368.578125,33669.51953125,304320000.0,81.68000030517578,81.75,78.94000244140625,79.37000274658203,5924400.0,26.828826904296875,26.900778098093593,26.774863937812277,26.88278987078147,1728900.0,28.696369171142578,28.77416338756164,28.200430345935903,28.63802397251839,24517100.0,889.2999877929688,889.2999877929688,889.2999877929688,889.2999877929688,0.0,1121.699951171875,1121.699951171875,1121.699951171875,1121.699951171875,0.0,1.053851842880249,1.0585371255874634,1.0528864860534668,1.053851842880249,0.0,0.8985700011253357,0.9001700282096863,0.8945500254631042,0.8985700011253357,0.0
2023-10-20,1982.5,1988.5999755859375,1980.4000244140625,1981.0999755859375,557.0,4224.16015625,4276.56005859375,4223.02978515625,4273.85009765625,4004030000.0,33127.28125,33425.76953125,33118.12109375,33365.26953125,325530000.0,80.69999694824219,81.9800033569336,80.16999816894531,81.58999633789062,4664700.0,26.837820053100586,26.873794790979723,26.819831826435163,26.837820053100586,769500.0,28.667194366455078,29.32844610391844,28.657469857991167,28.783886613261693,29715300.0,896.7000122070312,896.7000122070312,896.7000122070312,896.7000122070312,15.0,1104.0,1104.0,1104.0,1104.0,0.0,1.0586491823196411,1.0601080656051636,1.056579828262329,1.0586491823196411,0.0,0.891789972782135,0.8933799862861633,0.8903599977493286,0.891789972782135,0.0
2023-10-23,1976.300048828125,1978.9000244140625,1972.9000244140625,1976.199951171875,127.0,4217.0400390625,4255.83984375,4189.22021484375,4210.39990234375,3776100000.0,32936.41015625,33234.8515625,32892.19140625,32993.01953125,342500000.0,78.88999938964844,80.2699966430664,78.3499984741211,80.22000122070312,4607100.0,26.702911376953125,26.864801983570654,26.675929037366306,26.83781964398384,1462800.0,28.433813095092773,28.715818289827936,27.918425250280457,28.453262112955976,16690200.0,896.5999755859375,896.5999755859375,896.5999755859375,896.5999755859375,1.0,1132.0,1132.0,1132.0,1132.0,0.0,1.0589966773986816,1.064736008644104,1.057183027267456,1.0589966773986816,0.0,0.8931999802589417,0.8954799771308899,0.8910999894142151,0.8931999802589417,0.0
2023-10-24,1975.0,1975.0,1970.300048828125,1970.300048828125,10.0,4247.68017578125,4259.3798828125,4219.43017578125,4235.7900390625,3821820000.0,33141.37890625,33272.19140625,32988.4296875,33089.640625,359230000.0,76.93000030517578,78.22000122070312,76.30999755859375,78.04000091552734,6629600.0,26.85580825805664,26.882788882581252,26.792851180230258,26.801843578103988,1564900.0,28.453262329101562,28.569952727646363,28.08373840593532,28.112911932951743,13488300.0,884.5999755859375,884.5999755859375,881.2999877929688,883.4000244140625,2.0,1130.699951171875,1130.699951171875,1130.699951171875,1130.699951171875,4.0,1.0669853687286377,1.0690499544143677,1.0584250688552856,1.0669853687286377,0.0,0.8906000256538391,0.8948000073432922,0.8888300061225891,0.8906000256538391,0.0
2023-10-25,1984.0999755859375,1985.300048828125,1971.199951171875,1971.199951171875,97.0,4186.77001953125,4232.419921875,4181.419921875,4232.419921875,3869370000.0,33035.9296875,33267.91015625,32989.71875,33203.53125,355690000.0,78.45999908447266,78.7300033569336,75.63999938964844,77.11000061035156,6116800.0,26.927759170532227,26.945745681545255,26.873794491138057,26.927759170532227,1347000.0,27.986495971679688,28.696368409507844,27.967046954401017,28.307397337736276,21062700.0,904.7999877929688,904.7999877929688,904.7999877929688,904.7999877929688,40.0,1127.0,1127.0,1127.0,1127.0,0.0,1.059535264968872,1.0606703758239746,1.0566803216934204,1.059535264968872,0.0,0.893060028553009,0.896399974822998,0.8919000029563904,0.893060028553009,0.0
2023-10-26,1987.199951171875,1988.199951171875,1980.4000244140625,1988.199951171875,521.0,4137.22998046875,4183.60009765625,4127.89990234375,4175.990234375,4277640000.0,32784.30078125,33105.03125,32743.990234375,33017.171875,379880000.0,76.88999938964844,77.58999633789062,76.48999786376953,76.83000183105469,3518500.0,26.99071502685547,27.044677988357076,26.95473857555332,26.972726801204395,1026300.0,27.73366355895996,28.08373658667716,27.315518972614104,27.91842365381392,37274000.0,900.0999755859375,900.0999755859375,900.0999755859375,900.0999755859375,7.0,1146.0,1146.0,1146.0,1146.0,0.0,1.056725025177002,1.0569707155227661,1.0526316165924072,1.056725025177002,0.0,0.8967000246047974,0.8999300003051758,0.896399974822998,0.8967000246047974,0.0
2023-10-27,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375,372.0,4117.3701171875,4156.7001953125,4103.77978515625,4152.93017578125,4019500000.0,32417.58984375,32787.55859375,32327.19921875,32782.3984375,376970000.0,78.36000061035156,78.9800033569336,76.58000183105469,77.62000274658203,5522600.0,26.95473861694336,26.981720955461405,26.909769768198238,26.93675210671628,1032400.0,28.394916534423828,28.414363697266552,27.539178307490285,27.8503551700987,31547300.0,897.2000122070312,905.5,897.2000122070312,904.7000122070312,19.0,1124.199951171875,1124.199951171875,1124.199951171875,1124.199951171875,0.0,1.0564459562301636,1.0597710609436035,1.053629755973816,1.0564459562301636,0.0,0.898829996585846,0.9034000039100647,0.8980000019073486,0.898829996585846,0.0
2023-10-30,1996.199951171875,2004.0999755859375,1992.5,2004.0999755859375,157.0,4166.81982421875,4177.47021484375,4132.93994140625,4139.39013671875,3911140000.0,32928.9609375,33002.96875,32537.5390625,32537.5390625,298640000.0,76.05000305175781,77.58000183105469,75.36000061035156,77.23999786376953,5929500.0,26.846813201904297,26.918764390529283,26.837819088894715,26.9097702775197,719400.0,27.97677230834961,28.55050535208297,27.90870260057793,28.44353760857865,21899300.0,931.7999877929688,931.7999877929688,931.7999877929688,931.7999877929688,1.0,1134.4000244140625,1134.4000244140625,1134.4000244140625,1134.4000244140625,0.0,1.0562450885772705,1.0625998973846436,1.054841160774231,1.0562450885772705,0.0,0.902400016784668,0.9047499895095825,0.9004999995231628,0.902400016784668,0.0
2023-10-31,1985.199951171875,2001.0,1983.699951171875,1996.5,84.0,4193.7998046875,4195.5498046875,4153.1201171875,4171.330078125,4249470000.0,33052.87109375,33070.28125,32787.12109375,33029.109375,306950000.0,75.0199966430664,77.0199966430664,74.55999755859375,76.20999908447266,4604000.0,27.008705139160156,27.044679877523652,26.918765720073814,26.93675394698143,970400.0,27.23772621154785,28.054566411008313,27.02379258016932,27.830908270736153,30992600.0,936.5,936.5,936.5,936.5,1.0,1122.199951171875,1122.199951171875,1122.199951171875,1122.199951171875,0.0,1.061503529548645,1.0669056177139282,1.0567585229873657,1.061503529548645,0.0,0.9020599722862244,0.9100000262260437,0.9009000062942505,0.9020599722862244,0.0
2023-11-01,1978.800048828125,1990.5,1977.800048828125,1990.5,41.0,4237.85986328125,4245.64013671875,4197.740234375,4201.27001953125,4224900000.0,33274.578125,33337.1484375,33010.8515625,33081.87109375,307570000.0,74.75,76.72000122070312,74.23999786376953,76.66000366210938,4143000.0,27.017698287963867,27.13461832778534,26.99971006169851,27.098641875254625,3264600.0,27.33496856689453,27.54890219139502,26.84875426640767,27.32524405831355,29754900.0,922.5999755859375,922.5999755859375,922.5999755859375,922.5999755859375,1.0,1110.300048828125,1110.300048828125,1110.300048828125,1110.300048828125,0.0,1.0579099655151367,1.0580778121948242,1.0522881746292114,1.0579099655151367,0.0,0.9097999930381775,0.9106600284576416,0.9071199893951416,0.9097999930381775,0.0
2023-11-02,1985.5999755859375,1990.300048828125,1979.5,1989.0999755859375,39.0,4317.77978515625,4319.72021484375,4268.259765625,4268.259765625,4669780000.0,33839.078125,33852.9609375,33450.03125,33457.8203125,304350000.0,76.18000030517578,76.52999877929688,74.79000091552734,74.91000366210938,4191600.0,26.882789611816406,26.927760179663508,26.810838418712798,26.83782075942106,1849900.0,27.480833053588867,27.626696975795053,27.130758156485694,27.626696975795053,15682800.0,922.5,922.5,922.5,922.5,1.0,1106.699951171875,1106.699951171875,1106.699951171875,1106.699951171875,0.0,1.05870521068573,1.067008137702942,1.0584250688552856,1.05870521068573,0.0,0.9055500030517578,0.9064300060272217,0.9014999866485596,0.9055500030517578,0.0
2023-11-03,1991.5,1991.5,1989.0,1989.0,12.0,4358.33984375,4373.6201171875,4334.22998046875,4334.22998046875,4570960000.0,34061.3203125,34163.62890625,33946.6015625,33988.828125,311000000.0,74.8499984741211,76.41000366210938,74.13999938964844,75.29000091552734,5054500.0,26.63096046447754,26.711905768630192,26.576995784741303,26.66693520218333,3525400.0,28.657470703125,28.988096581607127,27.714215611432106,27.753113646434894,44113800.0,936.5999755859375,936.5999755859375,936.5999755859375,936.5999755859375,1.0,1124.4000244140625,1124.4000244140625,1124.4000244140625,1124.4000244140625,0.0,1.0619093179702759,1.0736998319625854,1.0615485906600952,1.0619093179702759,0.0,0.9060999751091003,0.9072999954223633,0.8977000117301941,0.9060999751091003,0.0
2023-11-06,1981.5999755859375,1981.5999755859375,1977.4000244140625,1981.5999755859375,130.0,4365.97998046875,4372.2099609375,4347.52978515625,4364.27001953125,3656340000.0,34095.859375,34167.26171875,33989.71875,34092.609375,265570000.0,74.91000366210938,76.08999633789062,74.7699966430664,75.88999938964844,2764300.0,26.657941818237305,26.66693593177275,26.58599062540549,26.612972966011828,1529900.0,28.346294403076172,28.735265486999257,28.30739822206408,28.560229890304193,26550900.0,910.2000122070312,910.2000122070312,910.2000122070312,910.2000122070312,1.0,1110.4000244140625,1110.4000244140625,1110.4000244140625,1110.4000244140625,0.0,1.0732147693634033,1.075700283050537,1.0723400115966797,1.0732147693634033,0.0,0.8992099761962891,0.8995100259780884,0.8952999711036682,0.8992099761962891,0.0
2023-11-07,1966.800048828125,1966.800048828125,1960.699951171875,1966.5,20.0,4378.3798828125,4386.259765625,4355.41015625,4366.2099609375,3791230000.0,34152.6015625,34206.98046875,34026.71875,34075.6484375,281790000.0,71.80000305175781,73.1500015258789,71.61000061035156,72.98999786376953,7413600.0,26.747880935668945,26.80184390081964,26.711906197385723,26.77486327597016,1004600.0,27.801733016967773,28.044840159924988,27.334967747632398,27.976770456658617,42313000.0,891.5,891.5,891.5,891.5,1.0,1058.9000244140625,1058.9000244140625,1058.9000244140625,1058.9000244140625,0.0,1.0721560716629028,1.0721560716629028,1.0664732456207275,1.0721560716629028,0.0,0.8992000222206116,0.9016000032424927,0.8985000252723694,0.8992000222206116,0.0
2023-11-08,1951.5,1967.800048828125,1947.699951171875,1967.800048828125,43.0,4382.77978515625,4391.2001953125,4359.759765625,4384.3701171875,3729510000.0,34112.26953125,34252.75,33996.19921875,34185.921875,280330000.0,70.19000244140625,71.66999816894531,69.6500015258789,71.2699966430664,7264500.0,26.738887786865234,26.801844867720906,26.720899559348815,26.79285246941449,585300.0,26.92654800415039,27.65586944198402,26.77095957912671,27.548901704245115,25654000.0,865.4000244140625,865.4000244140625,865.4000244140625,865.4000244140625,1.0,1056.5,1056.5,1056.5,1056.5,0.0,1.0696102380752563,1.071604609489441,1.0660640001296997,1.0696102380752563,0.0,0.8999699950218201,0.9023699760437012,0.8974999785423279,0.8999699950218201,0.0
2023-11-09,1964.199951171875,1964.199951171875,1945.300048828125,1951.699951171875,10.0,4347.35009765625,4393.39990234375,4343.93994140625,4391.41015625,3900780000.0,33891.94140625,34167.5390625,33859.76953125,34163.7109375,325400000.0,70.25,71.66000366210938,70.13999938964844,70.75,4327700.0,26.85580825805664,26.864802371382083,26.711905875752993,26.747880613603048,1062400.0,26.82930564880371,27.471108386623644,26.654268201260024,27.014067605073205,19587000.0,856.5999755859375,856.5999755859375,856.5999755859375,856.5999755859375,1.0,1005.2000122070312,1005.2000122070312,1005.2000122070312,1005.2000122070312,0.0,1.0710422992706299,1.0728002786636353,1.0681477785110474,1.0710422992706299,0.0,0.8990799784660339,0.9014599919319153,0.8985999822616577,0.8990799784660339,0.0
2023-11-10,1932.5999755859375,1959.5999755859375,1932.5999755859375,1959.5999755859375,375.0,4415.240234375,4418.02978515625,4353.33984375,4364.14990234375,3665080000.0,34283.1015625,34310.359375,33905.62109375,34020.8203125,302460000.0,71.79000091552734,72.22000122070312,71.12000274658203,71.30999755859375,3754400.0,26.837820053100586,26.882788904312434,26.819831826435163,26.837820053100586,836200.0,26.498680114746094,26.644544038003623,26.275021975433855,26.595923348504584,19074900.0,838.5999755859375,838.5999755859375,838.5999755859375,838.5999755859375,1.0,974.9000244140625,974.9000244140625,974.9000244140625,974.9000244140625,0.0,1.0667576789855957,1.0692557096481323,1.0657685995101929,1.0667576789855957,0.0,0.9031500220298767,0.90447998046875,0.9000999927520752,0.9031500220298767,0.0
2023-11-13,1945.5,1947.199951171875,1934.0,1939.9000244140625,191.0,4411.5498046875,4421.759765625,4393.81982421875,4406.66015625,3326240000.0,34337.87109375,34405.83984375,34205.80859375,34259.25,245090000.0,72.91999816894531,72.95999908447266,71.7699966430664,71.80999755859375,3075600.0,26.801843643188477,26.873794834515024,26.783857131945627,26.84681420992489,3831800.0,26.294471740722656,26.63482028641329,26.275022722465916,26.391713122485427,13324200.0,857.0,857.0,857.0,857.0,1.0,978.4000244140625,978.4000244140625,978.4000244140625,978.4000244140625,0.0,1.069015622138977,1.0705492496490479,1.0665528774261475,1.069015622138977,0.0,0.9019799828529358,0.9051600098609924,0.9006999731063843,0.9019799828529358,0.0
2023-11-14,1961.800048828125,1965.800048828125,1961.800048828125,1965.800048828125,2.0,4495.7001953125,4508.669921875,4458.97021484375,4458.97021484375,4700350000.0,34827.69921875,34931.01171875,34581.19921875,34581.19921875,328050000.0,72.69000244140625,74.04000091552734,72.36000061035156,73.2300033569336,2688500.0,26.379131317138672,26.5500160444237,26.370137203549803,26.541021930834827,2938300.0,27.548904418945312,27.73366638740271,26.916826148155863,26.984895858966347,31498100.0,886.2000122070312,886.2000122070312,886.2000122070312,886.2000122070312,1.0,1022.7000122070312,1022.7000122070312,1022.7000122070312,1022.7000122070312,0.0,1.0701825618743896,1.08672034740448,1.0693585872650146,1.0701825618743896,0.0,0.901199996471405,0.9026100039482117,0.8902000188827515,0.901199996471405,0.0
2023-11-15,1960.0999755859375,1962.800048828125,1960.0,1962.800048828125,6.0,4502.8798828125,4521.169921875,4495.31005859375,4505.2998046875,4347170000.0,34991.2109375,35051.1015625,34868.48046875,34906.71875,347790000.0,71.33999633789062,72.37999725341797,71.18000030517578,71.80999755859375,5002800.0,26.478063583374023,26.514038320555247,26.424098904424667,26.460075357057573,1378300.0,27.412763595581055,27.723940460380202,27.228001636571403,27.578076536850652,16306700.0,895.2999877929688,895.2999877929688,895.2999877929688,895.2999877929688,1.0,1036.4000244140625,1036.4000244140625,1036.4000244140625,1036.4000244140625,0.0,1.0878314971923828,1.0887316465377808,1.0832945108413696,1.0878314971923828,0.0,0.8891000151634216,0.890250027179718,0.8859999775886536,0.8891000151634216,0.0
2023-11-16,1983.9000244140625,1983.9000244140625,1964.5999755859375,1965.300048828125,39.0,4508.240234375,4511.990234375,4487.830078125,4497.080078125,3964520000.0,34945.46875,35022.4609375,34818.03125,34868.03125,435540000.0,68.05000305175781,69.70999908447266,67.44999694824219,69.61000061035156,6745900.0,26.496049880981445,26.50504399406728,26.397118067940585,26.460075144089767,790900.0,27.821184158325195,28.268500445244264,27.412764052774527,27.471109252207352,34034700.0,897.0999755859375,897.0999755859375,897.0999755859375,897.0999755859375,1.0,1047.199951171875,1047.199951171875,1047.199951171875,1047.199951171875,0.0,1.0854581594467163,1.0893957614898682,1.0830950736999512,1.0854581594467163,0.0,0.8870800137519836,0.8899199962615967,0.8852999806404114,0.8870800137519836,0.0
2023-11-17,1981.5999755859375,1984.0,1979.800048828125,1982.5,32.0,4514.02001953125,4520.1201171875,4499.66015625,4509.5498046875,3777240000.0,34947.28125,35028.21875,34882.8203125,34964.8203125,334820000.0,70.75,70.94999694824219,69.13999938964844,69.13999938964844,5921000.0,26.352148056030273,26.46007569987562,26.352148056030273,26.43309336005136,1455100.0,27.646146774291992,28.06429138991888,27.597524229009533,27.898978445479422,14430300.0,894.7000122070312,894.7000122070312,894.7000122070312,894.7000122070312,1.0,1056.5,1056.5,1056.5,1056.5,0.0,1.0853756666183472,1.089229702949524,1.0825204849243164,1.0853756666183472,0.0,0.888480007648468,0.8893600106239319,0.8859999775886536,0.888480007648468,0.0
2023-11-20,1977.699951171875,1979.4000244140625,1969.699951171875,1978.699951171875,182.0,4547.3798828125,4557.10986328125,4510.35986328125,4511.7001953125,3644790000.0,35151.0390625,35227.48046875,34907.98046875,34932.48828125,331050000.0,72.30000305175781,73.06999969482422,71.94000244140625,72.18000030517578,3985400.0,26.271202087402344,26.316172652638453,26.235227350665117,26.30717853959123,1715000.0,27.723939895629883,27.75311342164568,27.1988275559078,27.364140493809895,15284300.0,921.5,921.5,921.5,921.5,1.0,1089.9000244140625,1089.9000244140625,1089.9000244140625,1089.9000244140625,0.0,1.090702772140503,1.0945110321044922,1.0897995233535767,1.090702772140503,0.0,0.8859300017356873,0.8864790201187134,0.8823000192642212,0.8859300017356873,0.0
2023-11-21,1999.300048828125,2005.5,1988.5,1990.699951171875,16.0,4538.18994140625,4542.14013671875,4525.509765625,4538.77001953125,3511080000.0,35088.2890625,35118.0390625,35038.44140625,35104.83984375,271120000.0,72.52999877929688,72.58999633789062,71.75,72.05999755859375,2543500.0,26.298185348510742,26.3341618019609,26.20824593033707,26.20824593033707,1349700.0,28.404638290405273,28.783886702634064,28.151808488599873,28.151808488599873,28990800.0,940.0,940.0,940.0,940.0,1.0,1093.0999755859375,1093.0999755859375,1093.0999755859375,1093.0999755859375,0.0,1.0945948362350464,1.0967316627502441,1.0922993421554565,1.0945948362350464,0.0,0.8843600153923035,0.8845099806785583,0.8819000124931335,0.8843600153923035,0.0
